AccountID,TransactionAmount,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,time_deff,Mean_Transaction,Mean_Account_Balance
AC00368,350.96,Debit,Tucson,D000458,97.106.5.76,M046,ATM,63,Retired,167,1,5463.94,67.0,286.0,6403.389999999999
AC00368,35.46,Debit,Indianapolis,D000674,83.80.89.29,M073,ATM,67,Doctor,164,1,5692.31,129.0,286.0,6403.389999999999
AC00368,389.05,Debit,Dallas,D000379,7.105.184.86,M075,ATM,27,Student,41,1,761.0,76.0,286.0,6403.389999999999
AC00369,11.02,Debit,Tucson,D000320,203.174.215.229,M008,Branch,19,Student,280,1,964.79,0.0,380.00666666666666,2938.8350000000005
AC00369,793.88,Credit,Los Angeles,D000317,89.237.88.251,M036,ATM,22,Student,252,1,1404.06,17.0,380.00666666666666,2938.8350000000005
AC00369,169.97,Credit,San Diego,D000183,144.228.168.6,M060,ATM,22,Student,12,1,6269.12,119.0,380.00666666666666,2938.8350000000005
AC00369,125.14,Debit,Baltimore,D000133,48.89.167.189,M080,Branch,20,Student,31,1,1845.18,90.0,380.00666666666666,2938.8350000000005
AC00369,541.79,Debit,Mesa,D000558,93.169.212.219,M098,ATM,22,Student,125,1,1454.08,47.0,380.00666666666666,2938.8350000000005
AC00369,638.24,Debit,Phoenix,D000225,29.168.185.63,M047,Branch,48,Engineer,64,1,5695.78,20.0,380.00666666666666,2938.8350000000005
AC00370,280.92,Debit,Phoenix,D000320,120.170.93.69,M048,Online,41,Doctor,168,1,5298.85,0.0,344.40999999999997,5771.122857142857
AC00370,131.69,Credit,Denver,D000044,30.229.179.194,M067,Branch,53,Engineer,59,1,2958.43,22.0,344.40999999999997,5771.122857142857
AC00370,194.99,Debit,Jacksonville,D000442,173.232.121.213,M097,Branch,34,Engineer,91,1,1370.03,47.0,344.40999999999997,5771.122857142857
AC00370,485.54,Debit,Houston,D000589,140.212.253.222,M061,ATM,46,Engineer,143,1,6371.51,236.0,344.40999999999997,5771.122857142857
AC00370,417.26,Credit,New York,D000183,17.36.132.202,M049,Online,32,Doctor,45,1,10442.48,7.0,344.40999999999997,5771.122857142857
AC00370,821.54,Credit,Atlanta,D000142,19.111.192.175,M044,Branch,79,Retired,36,1,4040.32,4.0,344.40999999999997,5771.122857142857
AC00370,78.93,Debit,Mesa,D000602,211.45.75.44,M099,ATM,38,Doctor,145,1,9916.24,20.0,344.40999999999997,5771.122857142857
AC00371,321.15,Debit,Los Angeles,D000151,200.164.13.160,M037,Branch,46,Doctor,179,1,7005.05,0.0,164.325,6745.415
AC00371,7.5,Debit,Dallas,D000181,203.197.235.35,M054,Online,63,Retired,36,1,6485.78,295.0,164.325,6745.415
AC00372,218.57,Credit,Memphis,D000095,110.64.1.201,M004,Branch,62,Doctor,102,1,13869.86,0.0,680.61,10161.173333333334
AC00372,986.81,Credit,Houston,D000093,145.76.10.8,M039,Online,68,Doctor,127,1,14881.77,50.0,680.61,10161.173333333334
AC00372,836.45,Debit,Virginia Beach,D000096,156.134.123.253,M043,Online,61,Retired,63,1,1731.89,183.0,680.61,10161.173333333334
AC00373,146.15,Debit,Phoenix,D000640,60.166.231.236,M098,Branch,43,Doctor,75,1,13784.4,0.0,222.35444444444445,6042.548888888889
AC00373,568.07,Debit,Washington,D000018,8.243.4.138,M054,ATM,48,Doctor,115,1,10556.81,33.0,222.35444444444445,6042.548888888889
AC00373,93.14,Debit,Memphis,D000624,83.207.115.164,M092,Online,67,Retired,151,1,5473.82,21.0,222.35444444444445,6042.548888888889
AC00373,124.22,Debit,Charlotte,D000523,130.29.230.16,M013,ATM,23,Student,172,1,9695.04,11.0,222.35444444444445,6042.548888888889
AC00373,442.12,Debit,Los Angeles,D000645,168.36.49.167,M047,Online,19,Student,260,1,1375.8,17.0,222.35444444444445,6042.548888888889
AC00373,502.9,Credit,Fresno,D000384,135.73.131.111,M001,Online,26,Student,141,1,341.24,19.0,222.35444444444445,6042.548888888889
AC00373,14.16,Credit,Oklahoma City,D000665,12.240.113.200,M076,Branch,74,Retired,290,1,5399.76,100.0,222.35444444444445,6042.548888888889
AC00373,52.94,Debit,Tucson,D000160,98.255.160.110,M052,Branch,41,Doctor,146,1,6990.92,48.0,222.35444444444445,6042.548888888889
AC00373,57.49,Credit,Detroit,D000533,60.166.231.236,M014,Online,24,Student,177,1,765.15,26.0,222.35444444444445,6042.548888888889
AC00374,51.2,Debit,Tucson,D000105,21.97.154.92,M066,Online,18,Student,83,1,730.6,0.0,222.90833333333333,1561.5833333333333
AC00374,68.28,Debit,Boston,D000649,148.112.151.27,M100,Online,56,Engineer,293,1,3213.16,100.0,222.90833333333333,1561.5833333333333
AC00374,245.62,Debit,San Antonio,D000045,167.164.55.0,M021,Branch,23,Student,127,1,1879.82,6.0,222.90833333333333,1561.5833333333333
AC00374,138.68,Credit,Colorado Springs,D000261,49.29.37.185,M002,Branch,22,Student,44,1,206.2,9.0,222.90833333333333,1561.5833333333333
AC00374,316.95,Debit,Mesa,D000013,81.102.230.41,M052,Branch,25,Student,83,1,1324.03,36.0,222.90833333333333,1561.5833333333333
AC00374,516.72,Debit,Mesa,D000489,197.187.216.106,M025,ATM,42,Engineer,128,1,2015.69,140.0,222.90833333333333,1561.5833333333333
AC00375,147.4,Debit,San Jose,D000283,92.214.76.157,M067,Branch,42,Engineer,259,1,6797.71,0.0,326.42,8947.153333333334
AC00375,325.6,Debit,Dallas,D000389,145.76.10.8,M026,ATM,69,Doctor,88,1,13777.1,211.0,326.42,8947.153333333334
AC00375,506.26,Credit,Baltimore,D000670,200.136.146.93,M014,ATM,64,Retired,86,1,6266.65,64.0,326.42,8947.153333333334
AC00376,308.42,Debit,Nashville,D000276,76.0.164.168,M077,Branch,75,Retired,39,1,5427.81,0.0,208.4766666666667,5243.913333333333
AC00376,213.25,Debit,San Francisco,D000441,71.93.189.160,M076,Branch,25,Student,63,1,677.79,89.0,208.4766666666667,5243.913333333333
AC00376,103.76,Debit,Kansas City,D000667,79.47.176.19,M085,Online,28,Engineer,188,1,9626.14,208.0,208.4766666666667,5243.913333333333
AC00377,32.34,Debit,Kansas City,D000622,176.96.83.253,M080,Branch,44,Doctor,45,1,7847.62,0.0,297.1675,3897.2525
AC00377,577.12,Debit,Virginia Beach,D000110,120.16.186.17,M075,ATM,39,Engineer,69,1,5265.88,82.0,297.1675,3897.2525
AC00377,301.51,Debit,Charlotte,D000509,193.190.29.63,M089,ATM,22,Student,284,1,1052.31,19.0,297.1675,3897.2525
AC00377,277.7,Debit,Nashville,D000490,16.131.3.140,M011,Branch,58,Engineer,107,1,1423.2,34.0,297.1675,3897.2525
AC00378,4.58,Credit,Atlanta,D000162,89.6.100.149,M099,Online,21,Student,135,1,811.24,0.0,329.6516666666667,3079.1733333333336
AC00378,981.76,Debit,Milwaukee,D000625,146.53.16.47,M040,Online,45,Doctor,234,1,602.36,19.0,329.6516666666667,3079.1733333333336
AC00378,521.81,Debit,Virginia Beach,D000495,210.98.198.143,M058,ATM,47,Engineer,34,1,4750.96,42.0,329.6516666666667,3079.1733333333336
AC00378,227.61,Debit,Houston,D000162,220.179.173.114,M025,Online,71,Retired,61,1,4405.28,14.0,329.6516666666667,3079.1733333333336
AC00378,118.1,Debit,Memphis,D000023,110.243.14.36,M071,Online,54,Engineer,167,1,895.66,93.0,329.6516666666667,3079.1733333333336
AC00378,124.05,Credit,Albuquerque,D000652,193.217.248.188,M031,Branch,61,Doctor,220,1,7009.54,175.0,329.6516666666667,3079.1733333333336
AC00379,8.95,Debit,Oklahoma City,D000686,11.167.243.171,M008,Online,76,Retired,102,1,3299.84,0.0,370.74,1870.69
AC00379,732.53,Credit,San Jose,D000677,220.179.173.114,M066,ATM,26,Student,116,1,441.54,149.0,370.74,1870.69
AC00380,292.03,Credit,Memphis,D000659,167.104.180.235,M050,ATM,46,Engineer,154,1,951.33,0.0,196.11166666666668,4189.546666666666
AC00380,139.53,Credit,Louisville,D000491,167.104.180.235,M002,Online,53,Doctor,177,1,10098.86,20.0,196.11166666666668,4189.546666666666
AC00380,51.0,Debit,Seattle,D000199,193.217.248.188,M063,Branch,64,Retired,107,1,4943.16,52.0,196.11166666666668,4189.546666666666
AC00380,560.15,Credit,Memphis,D000493,93.169.212.219,M059,Online,50,Engineer,92,1,817.83,148.0,196.11166666666668,4189.546666666666
AC00380,17.1,Debit,Albuquerque,D000415,209.214.250.164,M019,ATM,53,Retired,101,1,1619.54,14.0,196.11166666666668,4189.546666666666
AC00380,116.86,Debit,Louisville,D000531,184.146.10.88,M088,ATM,55,Engineer,171,1,6706.56,70.0,196.11166666666668,4189.546666666666
AC00381,391.96,Debit,Nashville,D000452,121.67.144.20,M032,ATM,64,Retired,79,1,2174.16,0.0,296.90000000000003,4714.416666666667
AC00381,475.36,Debit,Phoenix,D000540,132.127.5.187,M018,ATM,34,Engineer,105,1,2000.6,12.0,296.90000000000003,4714.416666666667
AC00381,23.38,Debit,Memphis,D000412,6.204.110.7,M062,Branch,32,Engineer,89,1,9968.49,162.0,296.90000000000003,4714.416666666667
AC00382,270.92,Credit,Louisville,D000108,171.101.134.74,M066,Branch,77,Retired,143,1,4574.43,0.0,387.865,3778.4233333333336
AC00382,124.72,Debit,Oklahoma City,D000118,147.234.20.46,M004,Branch,33,Engineer,105,1,6309.8,34.0,387.865,3778.4233333333336
AC00382,98.81,Debit,San Francisco,D000430,38.210.156.148,M047,Branch,27,Student,91,1,797.1,46.0,387.865,3778.4233333333336
AC00382,223.22,Debit,Fort Worth,D000397,66.255.7.16,M018,ATM,27,Student,96,1,1734.22,4.0,387.865,3778.4233333333336
AC00382,181.81,Credit,Austin,D000409,148.181.195.227,M026,Online,78,Retired,122,1,7525.73,49.0,387.865,3778.4233333333336
AC00382,1427.71,Debit,New York,D000015,59.208.79.116,M086,Branch,64,Doctor,159,1,1729.26,26.0,387.865,3778.4233333333336
AC00383,256.3,Debit,New York,D000099,133.63.96.21,M066,Online,53,Retired,172,1,4203.05,0.0,138.75500000000002,2026.9250000000002
AC00383,141.8,Debit,Chicago,D000046,184.4.253.143,M088,ATM,18,Student,116,1,1697.67,131.0,138.75500000000002,2026.9250000000002
AC00383,38.95,Debit,Los Angeles,D000669,211.42.9.0,M100,Online,27,Engineer,50,1,731.52,15.0,138.75500000000002,2026.9250000000002
AC00383,117.97,Debit,Kansas City,D000281,198.39.35.23,M100,Branch,51,Retired,137,1,1475.46,32.0,138.75500000000002,2026.9250000000002
AC00384,393.74,Debit,Charlotte,D000407,62.27.235.199,M099,Online,26,Student,90,1,1769.06,0.0,366.03285714285715,4298.832857142857
AC00384,876.57,Credit,Portland,D000359,195.164.171.146,M056,ATM,62,Retired,118,1,3743.63,2.0,366.03285714285715,4298.832857142857
AC00384,517.68,Debit,Omaha,D000076,59.145.242.13,M066,ATM,31,Doctor,24,1,11305.81,72.0,366.03285714285715,4298.832857142857
AC00384,16.53,Debit,Houston,D000078,52.1.78.30,M017,ATM,21,Student,220,1,707.95,23.0,366.03285714285715,4298.832857142857
AC00384,179.0,Debit,Houston,D000583,49.10.93.200,M053,ATM,78,Retired,121,1,7310.88,109.0,366.03285714285715,4298.832857142857
AC00384,276.26,Debit,Louisville,D000307,97.106.5.76,M024,Branch,56,Doctor,143,1,120.89,89.0,366.03285714285715,4298.832857142857
AC00384,302.45,Credit,San Antonio,D000052,203.99.96.114,M059,Branch,78,Retired,40,1,5133.61,8.0,366.03285714285715,4298.832857142857
AC00385,815.96,Debit,Nashville,D000199,32.169.88.41,M007,ATM,55,Doctor,120,1,1021.88,0.0,591.6,2371.3642857142854
AC00385,220.52,Debit,Seattle,D000512,47.82.77.181,M054,ATM,57,Retired,152,1,1793.09,47.0,591.6,2371.3642857142854
AC00385,1431.54,Debit,Portland,D000490,68.254.244.208,M075,Online,20,Student,84,1,1171.98,82.0,591.6,2371.3642857142854
AC00385,234.57,Debit,Chicago,D000553,45.182.28.148,M045,Online,23,Student,120,1,263.98,6.0,591.6,2371.3642857142854
AC00385,328.34,Credit,San Diego,D000245,106.244.1.47,M014,Online,42,Engineer,31,1,2840.45,13.0,591.6,2371.3642857142854
AC00385,136.88,Credit,Memphis,D000545,115.241.186.164,M029,Branch,24,Student,71,1,7465.95,114.0,591.6,2371.3642857142854
AC00385,973.39,Debit,Sacramento,D000292,202.194.199.70,M026,Branch,77,Retired,296,1,2042.22,50.0,591.6,2371.3642857142854
AC00386,39.69,Debit,Austin,D000539,219.98.242.240,M089,Online,70,Retired,163,1,3524.68,0.0,217.94625,3628.61625
AC00386,85.58,Debit,Fort Worth,D000502,38.210.156.148,M029,ATM,55,Engineer,60,1,7794.84,5.0,217.94625,3628.61625
AC00386,49.99,Debit,Omaha,D000668,155.140.33.42,M062,ATM,62,Retired,139,1,2299.64,26.0,217.94625,3628.61625
AC00386,135.43,Debit,San Jose,D000626,120.170.93.69,M031,ATM,57,Retired,92,1,5315.83,42.0,217.94625,3628.61625
AC00386,297.03,Debit,Austin,D000329,198.39.35.23,M041,Online,61,Retired,151,1,1088.62,73.0,217.94625,3628.61625
AC00386,218.19,Debit,Austin,D000626,165.35.58.173,M078,ATM,19,Student,185,1,620.83,17.0,217.94625,3628.61625
AC00386,254.21,Debit,Phoenix,D000487,137.33.78.168,M030,ATM,48,Engineer,46,1,2487.2,23.0,217.94625,3628.61625
AC00386,663.45,Debit,Albuquerque,D000564,156.187.182.236,M076,ATM,67,Retired,147,1,5897.29,50.0,217.94625,3628.61625
AC00387,58.7,Debit,New York,D000633,124.6.134.78,M041,Branch,67,Doctor,141,1,8937.35,0.0,238.45000000000002,8244.94
AC00387,294.61,Debit,Omaha,D000652,216.32.4.105,M046,Branch,60,Retired,74,1,7375.59,21.0,238.45000000000002,8244.94
AC00387,362.04,Credit,Philadelphia,D000145,52.1.78.30,M059,Branch,58,Doctor,198,2,8421.88,74.0,238.45000000000002,8244.94
AC00388,248.76,Debit,Denver,D000334,80.75.92.66,M091,ATM,18,Student,56,1,546.46,0.0,639.805,1244.13
AC00388,1030.85,Debit,San Diego,D000645,121.67.144.20,M060,ATM,25,Student,39,1,1941.8,268.0,639.805,1244.13
AC00389,131.93,Credit,Fort Worth,D000245,216.32.4.105,M049,Branch,31,Engineer,13,1,4547.06,0.0,312.12,4131.94
AC00389,247.17,Credit,Chicago,D000081,56.89.80.133,M096,Branch,65,Retired,149,1,2611.64,53.0,312.12,4131.94
AC00389,557.26,Debit,San Jose,D000184,197.23.128.119,M076,ATM,69,Doctor,53,1,5237.12,126.0,312.12,4131.94
AC00390,142.58,Debit,San Antonio,D000647,139.23.212.102,M048,ATM,33,Engineer,145,1,7844.23,0.0,161.08142857142857,4912.302857142857
AC00390,115.32,Debit,Denver,D000663,211.45.75.44,M075,Branch,53,Retired,113,1,5929.08,110.0,161.08142857142857,4912.302857142857
AC00390,16.79,Credit,Detroit,D000317,204.120.80.105,M023,Online,30,Doctor,146,1,535.15,145.0,161.08142857142857,4912.302857142857
AC00390,583.3,Credit,Nashville,D000330,4.101.189.38,M094,Online,59,Engineer,142,1,5896.01,16.0,161.08142857142857,4912.302857142857
AC00390,127.45,Debit,Las Vegas,D000232,152.234.65.155,M092,Online,44,Doctor,197,1,1772.06,5.0,161.08142857142857,4912.302857142857
AC00390,98.48,Debit,Miami,D000440,202.194.199.70,M090,Branch,47,Engineer,12,1,9538.92,7.0,161.08142857142857,4912.302857142857
AC00390,43.65,Credit,Charlotte,D000236,41.82.55.163,M066,Branch,30,Engineer,212,1,2870.67,26.0,161.08142857142857,4912.302857142857
AC00391,131.56,Debit,Charlotte,D000203,27.215.118.94,M014,Branch,44,Doctor,42,1,5873.54,0.0,155.93666666666667,4006.4500000000003
AC00391,7.86,Credit,Sacramento,D000065,201.113.165.203,M053,Branch,76,Retired,91,1,3621.98,39.0,155.93666666666667,4006.4500000000003
AC00391,328.39,Debit,New York,D000396,110.150.1.201,M013,ATM,41,Engineer,108,1,2523.83,246.0,155.93666666666667,4006.4500000000003
AC00392,494.52,Credit,Mesa,D000032,210.98.198.143,M057,Branch,24,Student,111,1,1620.02,0.0,288.1133333333333,2030.6899999999998
AC00392,334.89,Debit,Fort Worth,D000697,32.13.122.242,M040,Online,21,Student,260,1,1661.68,6.0,288.1133333333333,2030.6899999999998
AC00392,34.93,Debit,Columbus,D000434,172.111.76.65,M056,Branch,31,Engineer,72,1,2810.37,148.0,288.1133333333333,2030.6899999999998
AC00393,392.05,Debit,Denver,D000411,32.169.88.41,M099,ATM,60,Engineer,172,1,4383.69,0.0,209.20624999999998,2569.13875
AC00393,92.15,Debit,Oklahoma City,D000579,117.67.192.211,M054,ATM,18,Student,172,1,781.68,11.0,209.20624999999998,2569.13875
AC00393,339.35,Credit,Boston,D000099,197.23.128.119,M084,ATM,78,Retired,70,1,5002.7,101.0,209.20624999999998,2569.13875
AC00393,28.38,Debit,Sacramento,D000700,149.84.108.18,M083,Branch,55,Doctor,98,1,173.7,39.0,209.20624999999998,2569.13875
AC00393,134.92,Debit,Los Angeles,D000636,125.225.212.244,M021,Online,19,Student,101,1,1081.97,44.0,209.20624999999998,2569.13875
AC00393,161.1,Credit,Miami,D000001,117.67.192.211,M002,ATM,19,Student,104,1,239.12,54.0,209.20624999999998,2569.13875
AC00393,152.18,Credit,Los Angeles,D000637,40.244.94.218,M093,Online,39,Engineer,176,4,2459.84,16.0,209.20624999999998,2569.13875
AC00393,373.52,Debit,Colorado Springs,D000673,219.31.152.129,M026,ATM,35,Engineer,235,1,6430.41,26.0,209.20624999999998,2569.13875
AC00394,519.62,Credit,Washington,D000046,51.250.46.149,M026,Online,71,Retired,40,1,4159.33,0.0,240.10999999999999,2488.424285714286
AC00394,33.06,Credit,Fort Worth,D000417,63.67.150.226,M045,Online,53,Retired,170,1,1540.87,6.0,240.10999999999999,2488.424285714286
AC00394,270.36,Debit,Oklahoma City,D000037,89.6.100.149,M044,ATM,25,Student,37,1,1783.04,68.0,240.10999999999999,2488.424285714286
AC00394,36.74,Debit,Tucson,D000062,187.52.200.18,M094,Branch,33,Doctor,133,1,6217.58,6.0,240.10999999999999,2488.424285714286
AC00394,139.52,Debit,Portland,D000504,216.79.134.201,M025,Branch,23,Student,31,1,1570.22,3.0,240.10999999999999,2488.424285714286
AC00394,230.32,Debit,Las Vegas,D000272,49.174.157.140,M015,Branch,35,Engineer,56,1,791.46,34.0,240.10999999999999,2488.424285714286
AC00394,451.15,Debit,Colorado Springs,D000245,201.114.165.141,M094,ATM,46,Engineer,175,1,1356.47,131.0,240.10999999999999,2488.424285714286
AC00395,391.66,Debit,Fresno,D000271,119.163.214.161,M062,Branch,50,Engineer,103,1,2406.31,0.0,317.4166666666667,1523.4533333333331
AC00395,371.47,Credit,Milwaukee,D000661,32.71.250.58,M097,Branch,24,Student,58,1,1187.04,25.0,317.4166666666667,1523.4533333333331
AC00395,189.12,Credit,Indianapolis,D000684,125.89.163.224,M040,Branch,32,Engineer,103,1,977.01,93.0,317.4166666666667,1523.4533333333331
AC00396,1422.55,Debit,Washington,D000569,188.124.181.12,M072,Branch,79,Retired,165,1,5674.32,0.0,410.8375,5083.67125
AC00396,254.37,Credit,Dallas,D000477,143.212.47.226,M012,Online,51,Engineer,174,1,8849.26,6.0,410.8375,5083.67125
AC00396,789.8,Debit,Jacksonville,D000271,63.82.133.139,M038,ATM,40,Doctor,94,1,13948.09,36.0,410.8375,5083.67125
AC00396,91.84,Credit,Mesa,D000292,28.120.130.118,M023,Branch,67,Retired,80,1,1712.41,60.0,410.8375,5083.67125
AC00396,307.24,Debit,San Jose,D000584,17.87.7.140,M096,ATM,19,Student,136,2,1670.72,78.0,410.8375,5083.67125
AC00396,198.92,Debit,Milwaukee,D000301,4.101.189.38,M020,Online,36,Engineer,100,1,2854.66,29.0,410.8375,5083.67125
AC00396,76.21,Debit,Los Angeles,D000275,40.198.240.246,M055,Branch,22,Student,69,1,664.93,25.0,410.8375,5083.67125
AC00396,145.77,Debit,Memphis,D000175,158.129.49.240,M040,ATM,68,Retired,237,1,5294.98,41.0,410.8375,5083.67125
AC00397,113.02,Credit,Jacksonville,D000369,33.212.169.157,M019,Branch,69,Retired,166,1,6077.96,0.0,264.8457142857143,4550.38
AC00397,233.44,Debit,Chicago,D000334,37.213.85.222,M037,Online,20,Student,297,1,1691.88,33.0,264.8457142857143,4550.38
AC00397,18.3,Debit,Mesa,D000315,168.55.35.243,M011,Online,48,Engineer,155,1,3733.52,9.0,264.8457142857143,4550.38
AC00397,466.85,Debit,Austin,D000016,136.104.90.223,M007,Branch,56,Retired,165,1,5422.53,92.0,264.8457142857143,4550.38
AC00397,756.59,Debit,Sacramento,D000028,174.61.77.54,M012,Branch,27,Student,17,1,420.65,125.0,264.8457142857143,4550.38
AC00397,71.9,Debit,Los Angeles,D000553,136.172.149.77,M013,Branch,29,Doctor,51,1,10619.35,27.0,264.8457142857143,4550.38
AC00397,193.82,Debit,Kansas City,D000531,16.128.130.153,M042,Branch,37,Engineer,176,1,3886.77,2.0,264.8457142857143,4550.38
AC00398,1159.39,Debit,Oklahoma City,D000294,173.135.78.201,M091,Online,41,Doctor,150,1,6499.53,0.0,408.5971428571429,4951.162857142857
AC00398,418.02,Debit,Los Angeles,D000170,57.141.198.111,M017,ATM,46,Doctor,110,1,11011.86,6.0,408.5971428571429,4951.162857142857
AC00398,206.46,Debit,Virginia Beach,D000620,110.150.1.201,M013,ATM,65,Retired,279,1,3984.38,11.0,408.5971428571429,4951.162857142857
AC00398,175.07,Debit,Colorado Springs,D000379,147.125.143.41,M091,Branch,26,Student,169,1,1040.25,91.0,408.5971428571429,4951.162857142857
AC00398,473.2,Debit,Houston,D000116,120.170.93.69,M054,Online,34,Doctor,173,1,248.52,135.0,408.5971428571429,4951.162857142857
AC00398,285.26,Debit,Atlanta,D000137,64.57.44.102,M062,ATM,28,Student,93,1,167.72,45.0,408.5971428571429,4951.162857142857
AC00398,142.78,Debit,San Diego,D000499,80.75.92.66,M021,Branch,68,Doctor,150,1,11705.88,67.0,408.5971428571429,4951.162857142857
AC00399,16.52,Credit,Boston,D000269,165.35.58.173,M093,Online,25,Student,135,1,835.53,0.0,241.14600000000002,5699.268
AC00399,556.04,Debit,Denver,D000190,43.98.242.106,M022,ATM,72,Retired,27,1,5200.04,10.0,241.14600000000002,5699.268
AC00399,65.01,Credit,Austin,D000697,93.115.61.201,M004,Online,29,Doctor,67,1,10235.19,108.0,241.14600000000002,5699.268
AC00399,300.61,Debit,El Paso,D000086,165.35.58.173,M006,Online,44,Doctor,51,1,7895.54,150.0,241.14600000000002,5699.268
AC00399,267.55,Debit,Charlotte,D000138,170.99.15.217,M084,Online,46,Engineer,40,1,4330.04,7.0,241.14600000000002,5699.268
AC00400,188.99,Debit,Oklahoma City,D000551,200.136.146.93,M065,Branch,58,Engineer,92,1,7315.34,0.0,162.91199999999998,4708.2
AC00400,78.33,Credit,Memphis,D000191,85.240.254.83,M069,Online,56,Engineer,189,1,7255.33,46.0,162.91199999999998,4708.2
AC00400,135.03,Debit,San Francisco,D000029,74.58.165.67,M097,ATM,23,Student,180,1,1278.0,0.0,162.91199999999998,4708.2
AC00400,347.63,Credit,Chicago,D000561,166.79.195.157,M025,Online,25,Student,272,1,1400.04,21.0,162.91199999999998,4708.2
AC00400,64.58,Debit,El Paso,D000647,21.190.11.223,M056,Branch,55,Retired,173,1,6292.29,168.0,162.91199999999998,4708.2
AC00401,102.67,Debit,Albuquerque,D000097,215.97.143.157,M091,Branch,79,Retired,119,1,4656.94,0.0,276.9216666666667,7084.893333333333
AC00401,523.74,Debit,Oklahoma City,D000551,216.151.64.40,M099,ATM,43,Doctor,159,1,13498.55,20.0,276.9216666666667,7084.893333333333
AC00401,364.42,Debit,Colorado Springs,D000469,120.32.147.210,M078,ATM,51,Engineer,146,1,8119.73,144.0,276.9216666666667,7084.893333333333
AC00401,11.67,Debit,Fort Worth,D000017,43.98.242.106,M078,Branch,76,Retired,105,1,7458.63,64.0,276.9216666666667,7084.893333333333
AC00401,223.76,Credit,Boston,D000441,1.98.25.114,M013,Branch,74,Retired,110,1,4102.23,37.0,276.9216666666667,7084.893333333333
AC00401,435.27,Debit,Chicago,D000297,197.162.55.147,M051,Branch,74,Retired,90,1,4673.28,15.0,276.9216666666667,7084.893333333333
AC00402,137.81,Debit,Detroit,D000260,145.76.10.8,M067,Branch,58,Engineer,44,1,2631.47,0.0,328.71,5179.305
AC00402,770.65,Debit,Jacksonville,D000119,161.161.26.115,M016,Online,31,Doctor,137,1,7198.8,81.0,328.71,5179.305
AC00402,75.77,Debit,Charlotte,D000172,218.83.2.94,M090,Branch,51,Engineer,148,1,8361.7,46.0,328.71,5179.305
AC00402,330.61,Credit,Nashville,D000648,186.54.68.246,M099,Branch,64,Retired,113,1,2525.25,47.0,328.71,5179.305
AC00403,167.14,Debit,Denver,D000231,125.89.163.224,M049,Online,76,Retired,20,1,3877.73,0.0,122.57124999999999,5085.89125
AC00403,79.43,Debit,Dallas,D000393,143.212.47.226,M009,ATM,74,Retired,72,1,6579.37,71.0,122.57124999999999,5085.89125
AC00403,22.81,Debit,New York,D000065,81.102.230.41,M083,Online,62,Retired,75,1,3634.76,22.0,122.57124999999999,5085.89125
AC00403,395.27,Credit,Miami,D000045,150.83.4.238,M085,Online,18,Student,167,1,1764.08,22.0,122.57124999999999,5085.89125
AC00403,154.24,Debit,Mesa,D000129,219.98.242.240,M049,ATM,61,Retired,82,1,6109.55,12.0,122.57124999999999,5085.89125
AC00403,27.28,Debit,Atlanta,D000082,193.108.17.115,M070,ATM,29,Doctor,96,1,10668.24,69.0,122.57124999999999,5085.89125
AC00403,6.0,Debit,Chicago,D000556,18.72.115.111,M090,Online,30,Doctor,246,1,5442.76,1.0,122.57124999999999,5085.89125
AC00403,128.4,Debit,Tucson,D000514,48.31.196.24,M065,ATM,69,Retired,31,1,2610.64,121.0,122.57124999999999,5085.89125
AC00404,63.98,Debit,Baltimore,D000150,182.225.2.156,M026,Online,54,Doctor,258,1,7954.12,0.0,87.4125,5045.035
AC00404,79.76,Debit,Kansas City,D000110,221.169.49.152,M043,Online,68,Doctor,115,1,10278.75,81.0,87.4125,5045.035
AC00404,127.78,Debit,Miami,D000586,112.196.12.19,M050,ATM,20,Student,170,1,1046.66,132.0,87.4125,5045.035
AC00404,78.13,Debit,Milwaukee,D000250,33.28.138.82,M028,Branch,26,Student,145,1,900.61,112.0,87.4125,5045.035
AC00405,362.68,Credit,Miami,D000280,172.111.76.65,M014,ATM,63,Retired,137,1,2040.77,0.0,427.675,5206.643333333333
AC00405,335.63,Debit,Oklahoma City,D000038,49.20.211.229,M040,Online,55,Retired,216,1,1019.39,62.0,427.675,5206.643333333333
AC00405,997.43,Debit,Seattle,D000661,100.4.40.132,M067,Online,69,Doctor,118,1,6810.05,53.0,427.675,5206.643333333333
AC00405,247.93,Debit,Indianapolis,D000082,3.102.127.165,M100,Branch,37,Engineer,79,1,9801.48,59.0,427.675,5206.643333333333
AC00405,109.43,Debit,Denver,D000670,33.212.169.157,M054,ATM,70,Retired,140,1,1983.65,25.0,427.675,5206.643333333333
AC00405,512.95,Debit,Columbus,D000335,6.234.101.35,M066,Branch,57,Engineer,143,1,9584.52,16.0,427.675,5206.643333333333
AC00406,183.71,Debit,Denver,D000488,86.103.2.29,M074,ATM,38,Engineer,102,1,552.52,0.0,183.71,552.52
AC00407,43.1,Debit,Denver,D000254,65.124.242.67,M092,Branch,25,Student,102,1,6944.9,0.0,388.3,4593.85
AC00407,689.29,Debit,El Paso,D000286,166.41.54.117,M034,ATM,22,Student,100,1,168.84,25.0,388.3,4593.85
